  0.2041E+00  0.7755E+00 -0.1215E+01
  0.2041E+00  0.7959E+00 -0.1222E+01
  0.2041E+00  0.8163E+00 -0.1229E+01
  0.2041E+00  0.8367E+00 -0.1235E+01
  0.2041E+00  0.8571E+00 -0.1241E+01
  0.2041E+00  0.8776E+00 -0.1246E+01
  0.2041E+00  0.8980E+00 -0.1251E+01
  0.2041E+00  0.9184E+00 -0.1255E+01
  0.2041E+00  0.9388E+00 -0.1259E+01
  0.2041E+00  0.9592E+00 -0.1261E+01
  0.2041E+00  0.9796E+00 -0.1262E+01
  0.2041E+00  0.1000E+01 -0.1262E+01

  0.2245E+00  0.0000E+00 -0.1042E+01
  0.2245E+00  0.2041E-01 -0.1043E+01
  0.2245E+00  0.4082E-01 -0.1043E+01
  0.2245E+00  0.6122E-01 -0.1043E+01
  0.2245E+00  0.8163E-01 -0.1044E+01
  0.2245E+00  0.1020E+00 -0.1045E+01
  0.2245E+00  0.1224E+00 -0.1046E+01
  0.2245E+00  0.1429E+00 -0.1048E+01
  0.2245E+00  0.1633E+00 -0.1050E+01
  0.2245E+00  0.1837E+00 -0.1052E+01
  0.2245E+00  0.2041E+00 -0.1054E+01
  0.2245E+00  0.2245E+00 -0.1056E+01
  0.2245E+00  0.2449E+00 -0.1059E+01
  0.2245E+00  0.2653E+00 -0.1062E+01
  0.2245E+00  0.2857E+00 -0.1065E+01
  0.2245E+00  0.3061E+00 -0.1069E+01
  0.2245E+00  0.3265E+00 -0.1073E+01
  0.2245E+00  0.3469E+00 -0.1077E+01
  0.2245E+00  0.3673E+00 -0.1081E+01
  0.2245E+00  0.3878E+00 -0.1086E+01
  0.2245E+00  0.4082E+00 -0.1091E+01
  0.2245E+00  0.4286E+00 -0.1097E+01
  0.2245E+00  0.4490E+00 -0.1102E+01
  0.2245E+00  0.4694E+00 -0.1108E+01
  0.2245E+00  0.4898E+00 -0.1115E+01
  0.2245E+00  0.5102E+00 -0.1121E+01
  0.2245E+00  0.5306E+00 -0.1128E+01
  0.2245E+00  0.5510E+00 -0.1135E+01
  0.2245E+00  0.5714E+00 -0.1142E+01
  0.2245E+00  0.5918E+00 -0.1150E+01
  0.2245E+00  0.6122E+00 -0.1157E+01
  0.2245E+00  0.6327E+00 -0.1165E+01
  0.2245E+00  0.6531E+00 -0.1173E+01
  0.2245E+00  0.6735E+00 -0.1181E+01
  0.2245E+00  0.6939E+00 -0.1188E+01
  0.2245E+00  0.7143E+00 -0.1196E+01
  0.2245E+00  0.7347E+00 -0.1204E+01
  0.2245E+00  0.7551E+00 -0.1211E+01
  0.2245E+00  0.7755E+00 -0.1218E+01
  0.2245E+00  0.7959E+00 -0.1224E+01
  0.2245E+00  0.8163E+00 -0.1231E+01
  0.2245E+00  0.8367E+00 -0.1237E+01
  0.2245E+00  0.8571E+00 -0.1242E+01
  0.2245E+00  0.8776E+00 -0.1247E+01
  0.2245E+00  0.8980E+00 -0.1251E+01
  0.2245E+00  0.9184E+00 -0.1255E+01
  0.2245E+00  0.9388E+00 -0.1258E+01
  0.2245E+00  0.9592E+00 -0.1260E+01
  0.2245E+00  0.9796E+00 -0.1261E+01
  0.2245E+00  0.1000E+01 -0.1261E+01

  0.2449E+00  0.0000E+00 -0.1043E+01
  0.2449E+00  0.2041E-01 -0.1043E+01
  0.2449E+00  0.4082E-01 -0.1043E+01
  0.2449E+00  0.6122E-01 -0.1044E+01
  0.2449E+00  0.8163E-01 -0.1045E+01
  0.2449E+00  0.1020E+00 -0.1046E+01
  0.2449E+00  0.1224E+00 -0.1047E+01
  0.2449E+00  0.1429E+00 -0.1048E+01
  0.2449E+00  0.1633E+00 -0.1050E+01
  0.2449E+00  0.1837E+00 -0.1052E+01
  0.2449E+00  0.2041E+00 -0.1054E+01
  0.2449E+00  0.2245E+00 -0.1057E+01
  0.2449E+00  0.2449E+00 -0.1060E+01
  0.2449E+00  0.2653E+00 -0.1063E+01
  0.2449E+00  0.2857E+00 -0.1066E+01
  0.2449E+00  0.3061E+00 -0.1070E+01
  0.2449E+00  0.3265E+00 -0.1073E+01
  0.2449E+00  0.3469E+00 -0.1078E+01
  0.2449E+00  0.3673E+00 -0.1082E+01
  0.2449E+00  0.3878E+00 -0.1087E+01
  0.2449E+00  0.4082E+00 -0.1092E+01
  0.2449E+00  0.4286E+00 -0.1098E+01
  0.2449E+00  0.4490E+00 -0.1104E+01
  0.2449E+00  0.4694E+00 -0.1110E+01
  0.2449E+00  0.4898E+00 -0.1116E+01
  0.2449E+00  0.5102E+00 -0.1123E+01
  0.2449E+00  0.5306E+00 -0.1130E+01
  0.2449E+00  0.5510E+00 -0.1137E+01
  0.2449E+00  0.5714E+00 -0.1144E+01
  0.2449E+00  0.5918E+00 -0.1152E+01
  0.2449E+00  0.6122E+00 -0.1160E+01
  0.2449E+00  0.6327E+00 -0.1168E+01
  0.2449E+00  0.6531E+00 -0.1176E+01
  0.2449E+00  0.6735E+00 -0.1184E+01
  0.2449E+00  0.6939E+00 -0.1192E+01
  0.2449E+00  0.7143E+00 -0.1199E+01
  0.2449E+00  0.7347E+00 -0.1207E+01
  0.2449E+00  0.7551E+00 -0.1214E+01
  0.2449E+00  0.7755E+00 -0.1221E+01
  0.2449E+00  0.7959E+00 -0.1227E+01
  0.2449E+00  0.8163E+00 -0.1233E+01
  0.2449E+00  0.8367E+00 -0.1239E+01
  0.2449E+00  0.8571E+00 -0.1244E+01
  0.2449E+00  0.8776E+00 -0.1248E+01
  0.2449E+00  0.8980E+00 -0.1252E+01
  0.2449E+00  0.9184E+00 -0.1255E+01
  0.2449E+00  0.9388E+00 -0.1258E+01
  0.2449E+00  0.9592E+00 -0.1259E+01
  0.2449E+00  0.9796E+00 -0.1260E+01
  0.2449E+00  0.1000E+01 -0.1260E+01

  0.2653E+00  0.0000E+00 -0.1043E+01
  0.2653E+00  0.2041E-01 -0.1043E+01
  0.2653E+00  0.4082E-01 -0.1043E+01
  0.2653E+00  0.6122E-01 -0.1044E+01
  0.2653E+00  0.8163E-01 -0.1045E+01
  0.2653E+00  0.1020E+00 -0.1046E+01
  0.2653E+00  0.1224E+00 -0.1047E+01
  0.2653E+00  0.1429E+00 -0.1049E+01
  0.2653E+00  0.1633E+00 -0.1050E+01
  0.2653E+00  0.1837E+00 -0.1052E+01
  0.2653E+00  0.2041E+00 -0.1055E+01
  0.2653E+00  0.2245E+00 -0.1057E+01
  0.2653E+00  0.2449E+00 -0.1060E+01
  0.2653E+00  0.2653E+00 -0.1063E+01
  0.2653E+00  0.2857E+00 -0.1066E+01
  0.2653E+00  0.3061E+00 -0.1070E+01
  0.2653E+00  0.3265E+00 -0.1074E+01
  0.2653E+00  0.3469E+00 -0.1078E+01
  0.2653E+00  0.3673E+00 -0.1083E+01
  0.2653E+00  0.3878E+00 -0.1088E+01
  0.2653E+00  0.4082E+00 -0.1093E+01
  0.2653E+00  0.4286E+00 -0.1099E+01
  0.2653E+00  0.4490E+00 -0.1105E+01
  0.2653E+00  0.4694E+00 -0.1111E+01
  0.2653E+00  0.4898E+00 -0.1118E+01
  0.2653E+00  0.5102E+00 -0.1125E+01
  0.2653E+00  0.5306E+00 -0.1132E+01
  0.2653E+00  0.5510E+00 -0.1139E+01
  0.2653E+00  0.5714E+00 -0.1147E+01
  0.2653E+00  0.5918E+00 -0.1155E+01
  0.2653E+00  0.6122E+00 -0.1163E+01
  0.2653E+00  0.6327E+00 -0.1171E+01
  0.2653E+00  0.6531E+00 -0.1179E+01
  0.2653E+00  0.6735E+00 -0.1187E+01
  0.2653E+00  0.6939E+00 -0.1195E+01
  0.2653E+00  0.7143E+00 -0.1203E+01
  0.2653E+00  0.7347E+00 -0.1210E+01
  0.2653E+00  0.7551E+00 -0.1217E+01
  0.2653E+00  0.7755E+00 -0.1224E+01
  0.2653E+00  0.7959E+00 -0.1230E+01
  0.2653E+00  0.8163E+00 -0.1236E+01
  0.2653E+00  0.8367E+00 -0.1241E+01
  0.2653E+00  0.8571E+00 -0.1246E+01
  0.2653E+00  0.8776E+00 -0.1250E+01
  0.2653E+00  0.8980E+00 -0.1254E+01
  0.2653E+00  0.9184E+00 -0.1256E+01
  0.2653E+00  0.9388E+00 -0.1259E+01
  0.2653E+00  0.9592E+00 -0.1260E+01
  0.2653E+00  0.9796E+00 -0.1261E+01
  0.2653E+00  0.1000E+01 -0.1261E+01

  0.2857E+00  0.0000E+00 -0.1043E+01
  0.2857E+00  0.2041E-01 -0.1043E+01
  0.2857E+00  0.4082E-01 -0.1044E+01
  0.2857E+00  0.6122E-01 -0.1044E+01
  0.2857E+00  0.8163E-01 -0.1045E+01
  0.2857E+00  0.1020E+00 -0.1046E+01
  0.2857E+00  0.1224E+00 -0.1047E+01
  0.2857E+00  0.1429E+00 -0.1049E+01
  0.2857E+00  0.1633E+00 -0.1051E+01
  0.2857E+00  0.1837E+00 -0.1053E+01
  0.2857E+00  0.2041E+00 -0.1055E+01
  0.2857E+00  0.2245E+00 -0.1058E+01
  0.2857E+00  0.2449E+00 -0.1060E+01
  0.2857E+00  0.2653E+00 -0.1064E+01
  0.2857E+00  0.2857E+00 -0.1067E+01
  0.2857E+00  0.3061E+00 -0.1071E+01
  0.2857E+00  0.3265E+00 -0.1075E+01
  0.2857E+00  0.3469E+00 -0.1079E+01
  0.2857E+00  0.3673E+00 -0.1084E+01
  0.2857E+00  0.3878E+00 -0.1089E+01
  0.2857E+00  0.4082E+00 -0.1095E+01
  0.2857E+00  0.4286E+00 -0.1100E+01
  0.2857E+00  0.4490E+00 -0.1106E+01
  0.2857E+00  0.4694E+00 -0.1113E+01
  0.2857E+00  0.4898E+00 -0.1120E+01
  0.2857E+00  0.5102E+00 -0.1127E+01
  0.2857E+00  0.5306E+00 -0.1134E+01
  0.2857E+00  0.5510E+00 -0.1142E+01
  0.2857E+00  0.5714E+00 -0.1150E+01
  0.2857E+00  0.5918E+00 -0.1158E+01
  0.2857E+00  0.6122E+00 -0.1166E+01
  0.2857E+00  0.6327E+00 -0.1174E+01
  0.2857E+00  0.6531E+00 -0.1183E+01
  0.2857E+00  0.6735E+00 -0.1191E+01
  0.2857E+00  0.6939E+00 -0.1199E+01
  0.2857E+00  0.7143E+00 -0.1207E+01
  0.2857E+00  0.7347E+00 -0.1214E+01
  0.2857E+00  0.7551E+00 -0.1221E+01
  0.2857E+00  0.7755E+00 -0.1228E+01
  0.2857E+00  0.7959E+00 -0.1234E+01
  0.2857E+00  0.8163E+00 -0.1240E+01
  0.2857E+00  0.8367E+00 -0.1245E+01
  0.2857E+00  0.8571E+00 -0.1249E+01
  0.2857E+00  0.8776E+00 -0.1253E+01
  0.2857E+00  0.8980E+00 -0.1256E+01
  0.2857E+00  0.9184E+00 -0.1258E+01
  0.2857E+00  0.9388E+00 -0.1260E+01
  0.2857E+00  0.9592E+00 -0.1262E+01
  0.2857E+00  0.9796E+00 -0.1262E+01
  0.2857E+00  0.1000E+01 -0.1262E+01

  0.3061E+00  0.0000E+00 -0.1044E+01
  0.3061E+00  0.2041E-01 -0.1044E+01
  0.3061E+00  0.4082E-01 -0.1044E+01
  0.3061E+00  0.6122E-01 -0.1045E+01
  0.3061E+00  0.8163E-01 -0.1045E+01
  0.3061E+00  0.1020E+00 -0.1046E+01
  0.3061E+00  0.1224E+00 -0.1048E+01
  0.3061E+00  0.1429E+00 -0.1049E+01
  0.3061E+00  0.1633E+00 -0.1051E+01
  0.3061E+00  0.1837E+00 -0.1053E+01
  0.3061E+00  0.2041E+00 -0.1055E+01
  0.3061E+00  0.2245E+00 -0.1058E+01
  0.3061E+00  0.2449E+00 -0.1061E+01
  0.3061E+00  0.2653E+00 -0.1064E+01
  0.3061E+00  0.2857E+00 -0.1068E+01
  0.3061E+00  0.3061E+00 -0.1072E+01
  0.3061E+00  0.3265E+00 -0.1076E+01
  0.3061E+00  0.3469E+00 -0.1080E+01
  0.3061E+00  0.3673E+00 -0.1085E+01
  0.3061E+00  0.3878E+00 -0.1090E+01
  0.3061E+00  0.4082E+00 -0.1096E+01
  0.3061E+00  0.4286E+00 -0.1102E+01
  0.3061E+00  0.4490E+00 -0.1108E+01
  0.3061E+00  0.4694E+00 -0.1115E+01
  0.3061E+00  0.4898E+00 -0.1122E+01
  0.3061E+00  0.5102E+00 -0.1129E+01
  0.3061E+00  0.5306E+00 -0.1137E+01
  0.3061E+00  0.5510E+00 -0.1144E+01
  0.3061E+00  0.5714E+00 -0.1153E+01
  0.3061E+00  0.5918E+00 -0.1161E+01
  0.3061E+00  0.6122E+00 -0.1169E+01
  0.3061E+00  0.6327E+00 -0.1178E+01
  0.3061E+00  0.6531E+00 -0.1186E+01
  0.3061E+00  0.6735E+00 -0.1195E+01
  0.3061E+00  0.6939E+00 -0.1203E+01
  0.3061E+00  0.7143E+00 -0.1211E+01
  0.3061E+00  0.7347E+00 -0.1219E+01
  0.3061E+00  0.7551E+00 -0.1226E+01
  0.3061E+00  0.7755E+00 -0.1232E+01
  0.3061E+00  0.7959E+00 -0.1238E+01
  0.3061E+00  0.8163E+00 -0.1244E+01
  0.3061E+00  0.8367E+00 -0.1249E+01
  0.3061E+00  0.8571E+00 -0.1253E+01
  0.3061E+00  0.8776E+00 -0.1256E+01
  0.3061E+00  0.8980E+00 -0.1259E+01
  0.3061E+00  0.9184E+00 -0.1261E+01
  0.3061E+00  0.9388E+00 -0.1263E+01
  0.3061E+00  0.9592E+00 -0.1264E+01
  0.3061E+00  0.9796E+00 -0.1264E+01
  0.3061E+00  0.1000E+01 -0.1264E+01

  0.3265E+00  0.0000E+00 -0.1044E+01
  0.3265E+00  0.2041E-01 -0.1044E+01
  0.3265E+00  0.4082E-01 -0.1044E+01
  0.3265E+00  0.6122E-01 -0.1045E+01
  0.3265E+00  0.8163E-01 -0.1046E+01
  0.3265E+00  0.1020E+00 -0.1047E+01
  0.3265E+00  0.1224E+00 -0.1048E+01
  0.3265E+00  0.1429E+00 -0.1050E+01
  0.3265E+00  0.1633E+00 -0.1051E+01
  0.3265E+00  0.1837E+00 -0.1054E+01
  0.3265E+00  0.2041E+00 -0.1056E+01
  0.3265E+00  0.2245E+00 -0.1059E+01
  0.3265E+00  0.2449E+00 -0.1062E+01
  0.3265E+00  0.2653E+00 -0.1065E+01
  0.3265E+00  0.2857E+00 -0.1068E+01
  0.3265E+00  0.3061E+00 -0.1072E+01
  0.3265E+00  0.3265E+00 -0.1077E+01
  0.3265E+00  0.3469E+00 -0.1081E+01
  0.3265E+00  0.3673E+00 -0.1086E+01
  0.3265E+00  0.3878E+00 -0.1091E+01
  0.3265E+00  0.4082E+00 -0.1097E+01
  0.3265E+00  0.4286E+00 -0.1103E+01
  0.3265E+00  0.4490E+00 -0.1110E+01
  0.3265E+00  0.4694E+00 -0.1117E+01
  0.3265E+00  0.4898E+00 -0.1124E+01
  0.3265E+00  0.5102E+00 -0.1131E+01
  0.3265E+00  0.5306E+00 -0.1139E+01
  0.3265E+00  0.5510E+00 -0.1147E+01
  0.3265E+00  0.5714E+00 -0.1156E+01
  0.3265E+00  0.5918E+00 -0.1164E+01
  0.3265E+00  0.6122E+00 -0.1173E+01
  0.3265E+00  0.6327E+00 -0.1182E+01
  0.3265E+00  0.6531E+00 -0.1190E+01
  0.3265E+00  0.6735E+00 -0.1199E+01
  0.3265E+00  0.6939E+00 -0.1208E+01
  0.3265E+00  0.7143E+00 -0.1216E+01
  0.3265E+00  0.7347E+00 -0.1223E+01
  0.3265E+00  0.7551E+00 -0.1231E+01
  0.3265E+00  0.7755E+00 -0.1237E+01
  0.3265E+00  0.7959E+00 -0.1243E+01
  0.3265E+00  0.8163E+00 -0.1248E+01
  0.3265E+00  0.8367E+00 -0.1253E+01
  0.3265E+00  0.8571E+00 -0.1257E+01
  0.3265E+00  0.8776E+00 -0.1260E+01
  0.3265E+00  0.8980E+00 -0.1263E+01
  0.3265E+00  0.9184E+00 -0.1265E+01
  0.3265E+00  0.9388E+00 -0.1266E+01
  0.3265E+00  0.9592E+00 -0.1267E+01
  0.3265E+00  0.9796E+00 -0.1267E+01
  0.3265E+00  0.1000E+01 -0.1267E+01

  0.3469E+00  0.0000E+00 -0.1044E+01
  0.3469E+00  0.2041E-01 -0.1044E+01
  0.3469E+00  0.4082E-01 -0.1045E+01
  0.3469E+00  0.6122E-01 -0.1045E+01
  0.3469E+00  0.8163E-01 -0.1046E+01
  0.3469E+00  0.1020E+00 -0.1047E+01
  0.3469E+00  0.1224E+00 -0.1048E+01
  0.3469E+00  0.1429E+00 -0.1050E+01
  0.3469E+00  0.1633E+00 -0.1052E+01
  0.3469E+00  0.1837E+00 -0.1054E+01
  0.3469E+00  0.2041E+00 -0.1056E+01
  0.3469E+00  0.2245E+00 -0.1059E+01
  0.3469E+00  0.2449E+00 -0.1062E+01
  0.3469E+00  0.2653E+00 -0.1065E+01
  0.3469E+00  0.2857E+00 -0.1069E+01
  0.3469E+00  0.3061E+00 -0.1073E+01
  0.3469E+00  0.3265E+00 -0.1077E+01
  0.3469E+00  0.3469E+00 -0.1082E+01
  0.3469E+00  0.3673E+00 -0.1087E+01
  0.3469E+00  0.3878E+00 -0.1093E+01
  0.3469E+00  0.4082E+00 -0.1099E+01
  0.3469E+00  0.4286E+00 -0.1105E+01
  0.3469E+00  0.4490E+00 -0.1111E+01
  0.3469E+00  0.4694E+00 -0.1119E+01
  0.3469E+00  0.4898E+00 -0.1126E+01
  0.3469E+00  0.5102E+00 -0.1134E+01
  0.3469E+00  0.5306E+00 -0.1142E+01
  0.3469E+00  0.5510E+00 -0.1150E+01
  0.3469E+00  0.5714E+00 -0.1159E+01
  0.3469E+00  0.5918E+00 -0.1168E+01
  0.3469E+00  0.6122E+00 -0.1177E+01
  0.3469E+00  0.6327E+00 -0.1186E+01
  0.3469E+00  0.6531E+00 -0.1195E+01
  0.3469E+00  0.6735E+00 -0.1204E+01
  0.3469E+00  0.6939E+00 -0.1212E+01
  0.3469E+00  0.7143E+00 -0.1221E+01
  0.3469E+00  0.7347E+00 -0.1228E+01
  0.3469E+00  0.7551E+00 -0.1236E+01
  0.3469E+00  0.7755E+00 -0.1242E+01
  0.3469E+00  0.7959E+00 -0.1248E+01
  0.3469E+00  0.8163E+00 -0.1254E+01
  0.3469E+00  0.8367E+00 -0.1258E+01
  0.3469E+00  0.8571E+00 -0.1262E+01
  0.3469E+00  0.8776E+00 -0.1265E+01
  0.3469E+00  0.8980E+00 -0.1267E+01
  0.3469E+00  0.9184E+00 -0.1269E+01
  0.3469E+00  0.9388E+00 -0.1270E+01
  0.3469E+00  0.9592E+00 -0.1271E+01
  0.3469E+00  0.9796E+00 -0.1271E+01
  0.3469E+00  0.1000E+01 -0.1271E+01

  0.3673E+00  0.0000E+00 -0.1045E+01
  0.3673E+00  0.2041E-01 -0.1045E+01
  0.3673E+00  0.4082E-01 -0.1045E+01
  0.3673E+00  0.6122E-01 -0.1046E+01
  0.3673E+00  0.8163E-01 -0.1046E+01
  0.3673E+00  0.1020E+00 -0.1048E+01
  0.3673E+00  0.1224E+00 -0.1049E+01
  0.3673E+00  0.1429E+00 -0.1050E+01
  0.3673E+00  0.1633E+00 -0.1052E+01
  0.3673E+00  0.1837E+00 -0.1054E+01
  0.3673E+00  0.2041E+00 -0.1057E+01
  0.3673E+00  0.2245E+00 -0.1060E+01
  0.3673E+00  0.2449E+00 -0.1063E+01
  0.3673E+00  0.2653E+00 -0.1066E+01
  0.3673E+00  0.2857E+00 -0.1070E+01
  0.3673E+00  0.3061E+00 -0.1074E+01
  0.3673E+00  0.3265E+00 -0.1078E+01
  0.3673E+00  0.3469E+00 -0.1083E+01
  0.3673E+00  0.3673E+00 -0.1088E+01
  0.3673E+00  0.3878E+00 -0.1094E+01
  0.3673E+00  0.4082E+00 -0.1100E+01
  0.3673E+00  0.4286E+00 -0.1106E+01
  0.3673E+00  0.4490E+00 -0.1113E+01
  0.3673E+00  0.4694E+00 -0.1121E+01
  0.3673E+00  0.4898E+00 -0.1128E+01
  0.3673E+00  0.5102E+00 -0.1136E+01
  0.3673E+00  0.5306E+00 -0.1145E+01
  0.3673E+00  0.5510E+00 -0.1153E+01
  0.3673E+00  0.5714E+00 -0.1162E+01
  0.3673E+00  0.5918E+00 -0.1172E+01
  0.3673E+00  0.6122E+00 -0.1181E+01
  0.3673E+00  0.6327E+00 -0.1190E+01
  0.3673E+00  0.6531E+00 -0.1199E+01
  0.3673E+00  0.6735E+00 -0.1209E+01
  0.3673E+00  0.6939E+00 -0.1217E+01
  0.3673E+00  0.7143E+00 -0.1226E+01
  0.3673E+00  0.7347E+00 -0.1234E+01
  0.3673E+00  0.7551E+00 -0.1241E+01
  0.3673E+00  0.7755E+00 -0.1248E+01
  0.3673E+00  0.7959E+00 -0.1254E+01
  0.3673E+00  0.8163E+00 -0.1259E+01
  0.3673E+00  0.8367E+00 -0.1263E+01
  0.3673E+00  0.8571E+00 -0.1267E+01
  0.3673E+00  0.8776E+00 -0.1270E+01
  0.3673E+00  0.8980E+00 -0.1272E+01
  0.3673E+00  0.9184E+00 -0.1273E+01
  0.3673E+00  0.9388E+00 -0.1274E+01
  0.3673E+00  0.9592E+00 -0.1275E+01
  0.3673E+00  0.9796E+00 -0.1275E+01
  0.3673E+00  0.1000E+01 -0.1275E+01

  0.3878E+00  0.0000E+00 -0.1045E+01
  0.3878E+00  0.2041E-01 -0.1045E+01
  0.3878E+00  0.4082E-01 -0.1045E+01
  0.3878E+00  0.6122E-01 -0.1046E+01
  0.3878E+00  0.8163E-01 -0.1047E+01
  0.3878E+00  0.1020E+00 -0.1048E+01
  0.3878E+00  0.1224E+00 -0.1049E+01
  0.3878E+00  0.1429E+00 -0.1051E+01
  0.3878E+00  0.1633E+00 -0.1053E+01
  0.3878E+00  0.1837E+00 -0.1055E+01
  0.3878E+00  0.2041E+00 -0.1057E+01
  0.3878E+00  0.2245E+00 -0.1060E+01
  0.3878E+00  0.2449E+00 -0.1063E+01
  0.3878E+00  0.2653E+00 -0.1067E+01
  0.3878E+00  0.2857E+00 -0.1071E+01
  0.3878E+00  0.3061E+00 -0.1075E+01
  0.3878E+00  0.3265E+00 -0.1079E+01
  0.3878E+00  0.3469E+00 -0.1084E+01
  0.3878E+00  0.3673E+00 -0.1090E+01
  0.3878E+00  0.3878E+00 -0.1095E+01
  0.3878E+00  0.4082E+00 -0.1101E+01
  0.3878E+00  0.4286E+00 -0.1108E+01
  0.3878E+00  0.4490E+00 -0.1115E+01
  0.3878E+00  0.4694E+00 -0.1123E+01
  0.3878E+00  0.4898E+00 -0.1131E+01
  0.3878E+00  0.5102E+00 -0.1139E+01
  0.3878E+00  0.5306E+00 -0.1148E+01
  0.3878E+00  0.5510E+00 -0.1157E+01
  0.3878E+00  0.5714E+00 -0.1166E+01
  0.3878E+00  0.5918E+00 -0.1175E+01
  0.3878E+00  0.6122E+00 -0.1185E+01
  0.3878E+00  0.6327E+00 -0.1195E+01
  0.3878E+00  0.6531E+00 -0.1204E+01
  0.3878E+00  0.6735E+00 -0.1214E+01
  0.3878E+00  0.6939E+00 -0.1223E+01
  0.3878E+00  0.7143E+00 -0.1231E+01
  0.3878E+00  0.7347E+00 -0.1240E+01
  0.3878E+00  0.7551E+00 -0.1247E+01
  0.3878E+00  0.7755E+00 -0.1254E+01
  0.3878E+00  0.7959E+00 -0.1260E+01
  0.3878E+00  0.8163E+00 -0.1265E+01
  0.3878E+00  0.8367E+00 -0.1269E+01
  0.3878E+00  0.8571E+00 -0.1273E+01
  0.3878E+00  0.8776E+00 -0.1275E+01
  0.3878E+00  0.8980E+00 -0.1277E+01
  0.3878E+00  0.9184E+00 -0.1279E+01
  0.3878E+00  0.9388E+00 -0.1279E+01
  0.3878E+00  0.9592E+00 -0.1280E+01
  0.3878E+00  0.9796E+00 -0.1280E+01
  0.3878E+00  0.1000E+01 -0.1280E+01

  0.4082E+00  0.0000E+00 -0.1045E+01
  0.4082E+00  0.2041E-01 -0.1045E+01
  0.4082E+00  0.4082E-01 -0.1046E+01
  0.4082E+00  0.6122E-01 -0.1046E+01
  0.4082E+00  0.8163E-01 -0.1047E+01
  0.4082E+00  0.1020E+00 -0.1048E+01
  0.4082E+00  0.1224E+00 -0.1050E+01
  0.4082E+00  0.1429E+00 -0.1051E+01
  0.4082E+00  0.1633E+00 -0.1053E+01
  0.4082E+00  0.1837E+00 -0.1055E+01
  0.4082E+00  0.2041E+00 -0.1058E+01
  0.4082E+00  0.2245E+00 -0.1061E+01
  0.4082E+00  0.2449E+00 -0.1064E+01
  0.4082E+00  0.2653E+00 -0.1067E+01
  0.4082E+00  0.2857E+00 -0.1071E+01
  0.4082E+00  0.3061E+00 -0.1076E+01
  0.4082E+00  0.3265E+00 -0.1080E+01
  0.4082E+00  0.3469E+00 -0.1085E+01
  0.4082E+00  0.3673E+00 -0.1091E+01
  0.4082E+00  0.3878E+00 -0.1097E+01
  0.4082E+00  0.4082E+00 -0.1103E+01
  0.4082E+00  0.4286E+00 -0.1110E+01
  0.4082E+00  0.4490E+00 -0.1117E+01
  0.4082E+00  0.4694E+00 -0.1125E+01
  0.4082E+00  0.4898E+00 -0.1133E+01
  0.4082E+00  0.5102E+00 -0.1142E+01
  0.4082E+00  0.5306E+00 -0.1151E+01
  0.4082E+00  0.5510E+00 -0.1160E+01
  0.4082E+00  0.5714E+00 -0.1170E+01
  0.4082E+00  0.5918E+00 -0.1179E+01
  0.4082E+00  0.6122E+00 -0.1189E+01
  0.4082E+00  0.6327E+00 -0.1199E+01
  0.4082E+00  0.6531E+00 -0.1209E+01
  0.4082E+00  0.6735E+00 -0.1219E+01
  0.4082E+00  0.6939E+00 -0.1228E+01
  0.4082E+00  0.7143E+00 -0.1237E+01
  0.4082E+00  0.7347E+00 -0.1246E+01
  0.4082E+00  0.7551E+00 -0.1253E+01
  0.4082E+00  0.7755E+00 -0.1260E+01
  0.4082E+00  0.7959E+00 -0.1266E+01
  0.4082E+00  0.8163E+00 -0.1271E+01
  0.4082E+00  0.8367E+00 -0.1275E+01
  0.4082E+00  0.8571E+00 -0.1279E+01
  0.4082E+00  0.8776E+00 -0.1281E+01
  0.4082E+00  0.8980E+00 -0.1283E+01
  0.4082E+00  0.9184E+00 -0.1284E+01
  0.4082E+00  0.9388E+00 -0.1285E+01
  0.4082E+00  0.9592E+00 -0.1285E+01
  0.4082E+00  0.9796E+00 -0.1286E+01
  0.4082E+00  0.1000E+01 -0.1286E+01

  0.4286E+00  0.0000E+00 -0.1046E+01
  0.4286E+00  0.2041E-01 -0.1046E+01
  0.4286E+00  0.4082E-01 -0.1046E+01
  0.4286E+00  0.6122E-01 -0.1047E+01
  0.4286E+00  0.8163E-01 -0.1048E+01
  0.4286E+00  0.1020E+00 -0.1049E+01
  0.4286E+00  0.1224E+00 -0.1050E+01
  0.4286E+00  0.1429E+00 -0.1052E+01
  0.4286E+00  0.1633E+00 -0.1054E+01
  0.4286E+00  0.1837E+00 -0.1056E+01
  0.4286E+00  0.2041E+00 -0.1058E+01
  0.4286E+00  0.2245E+00 -0.1061E+01
  0.4286E+00  0.2449E+00 -0.1065E+01
  0.4286E+00  0.2653E+00 -0.1068E+01
  0.4286E+00  0.2857E+00 -0.1072E+01
  0.4286E+00  0.3061E+00 -0.1076E+01
  0.4286E+00  0.3265E+00 -0.1081E+01
  0.4286E+00  0.3469E+00 -0.1086E+01
  0.4286E+00  0.3673E+00 -0.1092E+01
  0.4286E+00  0.3878E+00 -0.1098E+01
  0.4286E+00  0.4082E+00 -0.1104E+01
  0.4286E+00  0.4286E+00 -0.1111E+01
  0.4286E+00  0.4490E+00 -0.1119E+01
  0.4286E+00  0.4694E+00 -0.1127E+01
  0.4286E+00  0.4898E+00 -0.1135E+01
  0.4286E+00  0.5102E+00 -0.1144E+01
